month,trip_duration_sec,start_station_id,start_station_name,end_station_id,end_station_name,bike_id,user_type,member_birth_year,member_gender
January,247,252,Channing Way at Shattuck Ave,253,Haste St at College Ave,4507,Subscriber,1998,Male
January,376,201,10th St at Fallon St,201,10th St at Fallon St,4861,Subscriber,1995,Female
January,286,129,Harrison St at 20th St,139,Garfield Square (25th St at Harrison St),4831,Subscriber,1997,Male
January,437,308,San Pedro Square,278,The Alameda at Bush St,3802,Subscriber,1982,Male
January,616,124,19th St at Florida St,130,22nd St Caltrain Station,5140,Subscriber,1990,Male
January,792,61,Howard St at 8th St,139,Garfield Square (25th St at Harrison St),4842,Subscriber,1991,Male
January,7530,11,Davis St at Jackson St,14,Clay St at Battery St,1557,Subscriber,1985,Female
January,339,245,Downtown Berkeley BART,242,Milvia St at Derby St,3256,Subscriber,1960,Male
January,907,97,14th St at Mission St,97,14th St at Mission St,4926,Subscriber,1981,Male
January,299,58,Market St at 10th St,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),5237,Subscriber,1993,Male
January,962,255,Virginia St at Shattuck Ave,152,47th St at San Pablo Ave,5092,Subscriber,1990,Male
January,1216,163,Lake Merritt BART Station,211,Broadway at 40th St,1081,Customer,1987,Female
January,1197,163,Lake Merritt BART Station,211,Broadway at 40th St,182,Customer,1984,Male
January,770,280,San Fernando St at 7th St,296,5th St at Virginia St,3943,Subscriber,1995,Male
January,2732,33,Golden Gate Ave at Hyde St,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),4946,Subscriber,1976,Male
January,1319,58,Market St at 10th St,369,Hyde St at Post St,5310,Subscriber,1988,Male
January,384,107,17th St at Dolores St,112,Harrison St at 17th St,5574,Subscriber,1973,Male
January,223,60,8th St at Ringold St,58,Market St at 10th St,5282,Subscriber,1996,Female
January,356,107,17th St at Dolores St,112,Harrison St at 17th St,4381,Subscriber,1981,Male
January,298,109,17th St at Valencia St,134,Valencia St at 24th St,3139,Subscriber,1986,Other
January,475,86,Market St at Dolores St,350,8th St at Brannan St,4755,Subscriber,1964,Male
January,2206,31,Raymond Kimbell Playground,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5027,Subscriber,1989,Male
January,597,220,San Pablo Ave at MLK Jr Way,175,49th St at Telegraph Ave,4917,Subscriber,1984,Female
January,323,311,Paseo De San Antonio at 2nd St,295,William St at 10th St,3777,Subscriber,1995,Male
January,228,138,Jersey St at Church St,134,Valencia St at 24th St,5537,Subscriber,1989,Male
January,1892,160,West Oakland BART Station,274,Oregon St at Adeline St,3219,Subscriber,1994,Female
January,1438,172,College Ave at Taft Ave,197,El Embarcadero at Grand Ave,4662,Subscriber,1977,Male
January,559,119,18th St at Noe St,139,Garfield Square (25th St at Harrison St),5188,Subscriber,1966,Male
January,892,284,Yerba Buena Center for the Arts (Howard St at 3rd St),115,Jackson Playground,2810,Subscriber,1985,Female
January,272,256,Hearst Ave at Euclid Ave,258,University Ave at Oxford St,5116,Subscriber,1984,Male
January,388,200,2nd Ave at E 18th St,186,Lakeside Dr at 14th St,18,Subscriber,1985,Male
January,697,15,San Francisco Ferry Building (Harry Bridges Plaza),17,Embarcadero BART Station (Beale St at Market St),4656,Subscriber,1993,Male
January,1110,182,19th Street BART Station,192,37th St at West St,4496,Subscriber,1972,Male
January,465,311,Paseo De San Antonio at 2nd St,305,Ryland Park,3869,Subscriber,1996,Male
January,1106,16,Steuart St at Market St,112,Harrison St at 17th St,5235,Subscriber,1991,Female
January,410,129,Harrison St at 20th St,59,S Van Ness Ave at Market St,4960,Subscriber,1978,Male
January,401,129,Harrison St at 20th St,59,S Van Ness Ave at Market St,4432,Subscriber,1985,Female
January,498,238,MLK Jr Way at University Ave,265,Ninth St at Parker St,5172,Subscriber,1983,Male
January,975,64,5th St at Brannan St,110,17th & Folsom Street Park (17th St at Folsom St),1852,Subscriber,1991,Male
January,1138,142,Guerrero Park,11,Davis St at Jackson St,4570,Subscriber,1972,Male
January,176,145,29th St at Church St,147,29th St at Tiffany Ave,4970,Subscriber,1990,Male
January,361,126,Esprit Park,114,Rhode Island St at 17th St,1296,Subscriber,1991,Female
January,10670,109,17th St at Valencia St,71,Broderick St at Oak St,4939,Subscriber,1995,Female
January,1071,186,Lakeside Dr at 14th St,194,Lakeshore Ave at Trestle Glen Rd,3597,Customer,1989,Female
January,231,102,Irwin St at 8th St,90,Townsend St at 7th St,4631,Subscriber,1991,Male
January,318,96,Dolores St at 15th St,133,Valencia St at 22nd St,5522,Subscriber,1987,Male
January,839,90,Townsend St at 7th St,75,Market St at Franklin St,167,Subscriber,1983,Female
January,1532,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),21,Montgomery St BART Station (Market St at 2nd St),1259,Customer,2000,Female
January,418,345,Hubbell St at 16th St,126,Esprit Park,3498,Subscriber,1989,Female
January,1608,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),21,Montgomery St BART Station (Market St at 2nd St),3010,Customer,2000,Female
January,1128,273,Fulton St at Ashby Ave,262,West St at University Ave,4890,Subscriber,1979,Male
January,1615,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),21,Montgomery St BART Station (Market St at 2nd St),2239,Customer,2000,Female
January,1504,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),21,Montgomery St BART Station (Market St at 2nd St),3616,Customer,2000,Female
January,1402,20,Mechanics Monument Plaza (Market St at Bush St),77,11th St at Natoma St,809,Subscriber,1994,Male
January,908,370,Jones St at Post St,336,Potrero Ave and Mariposa St,4742,Subscriber,1981,Male
January,1492,321,5th St at Folsom,66,3rd St at Townsend St,5549,Subscriber,1995,Male
January,307,345,Hubbell St at 16th St,126,Esprit Park,4759,Subscriber,1976,Male
January,615,64,5th St at Brannan St,321,5th St at Folsom,5332,Subscriber,1985,Male
January,1158,24,Spear St at Folsom St,336,Potrero Ave and Mariposa St,1003,Subscriber,1997,Male
January,209,242,Milvia St at Derby St,241,Ashby BART Station,3518,Subscriber,1984,Male
January,444,109,17th St at Valencia St,139,Garfield Square (25th St at Harrison St),4644,Subscriber,1983,Male
January,1016,42,San Francisco City Hall (Polk St at Grove St),118,Eureka Valley Recreation Center,4762,Subscriber,1995,Male
January,919,364,China Basin St at 3rd St,30,San Francisco Caltrain (Townsend St at 4th St),4435,Subscriber,1980,Male
January,769,380,Masonic Ave at Turk St,3,Powell St BART Station (Market St at 4th St),5011,Subscriber,1993,Female
January,133,245,Downtown Berkeley BART,238,MLK Jr Way at University Ave,5186,Subscriber,1997,Male
January,2476,13,Commercial St at Montgomery St,61,Howard St at 8th St,4842,Subscriber,1991,Male
January,373,310,San Fernando St at 4th St,308,San Pedro Square,3802,Subscriber,1992,Female
January,744,383,Golden Gate Ave at Franklin St,121,Mission Playground,5048,Subscriber,1991,Male
January,387,10,Washington St at Kearny St,324,Union Square (Powell St at Post St),4953,Subscriber,1991,Female
January,1156,93,4th St at Mission Bay Blvd S,119,18th St at Noe St,5028,Subscriber,1986,Male
January,3198,223,16th St Mission BART Station 2,109,17th St at Valencia St,5031,Subscriber,1989,Male
January,2879,155,Emeryville Public Market,238,MLK Jr Way at University Ave,474,Subscriber,1994,Female
January,739,258,University Ave at Oxford St,265,Ninth St at Parker St,2782,Subscriber,1991,Female
January,1469,305,Ryland Park,310,San Fernando St at 4th St,3946,Subscriber,1994,Male
January,204,61,Howard St at 8th St,62,Victoria Manalo Draves Park,4806,Subscriber,1991,Male
January,2131,259,Addison St at Fourth St,252,Channing Way at Shattuck Ave,4790,Subscriber,1998,Male
January,195,61,Howard St at 8th St,62,Victoria Manalo Draves Park,5411,Subscriber,1992,Male
January,4279,23,The Embarcadero at Steuart St,6,The Embarcadero at Sansome St,976,Customer,,
January,2184,259,Addison St at Fourth St,252,Channing Way at Shattuck Ave,4507,Subscriber,1998,Male
January,315,104,4th St at 16th St,49,S Park St at 3rd St,4808,Customer,1991,Male
January,1021,148,Horton St at 40th St,156,Stanford Ave at Hollis St,5194,Subscriber,1998,Female
January,1073,20,Mechanics Monument Plaza (Market St at Bush St),223,16th St Mission BART Station 2,1888,Subscriber,1986,Other
January,909,223,16th St Mission BART Station 2,41,Golden Gate Ave at Polk St,4773,Subscriber,1965,Male
January,270,258,University Ave at Oxford St,238,MLK Jr Way at University Ave,1270,Subscriber,1983,Male
January,382,43,San Francisco Public Library (Grove St at Hyde St),114,Rhode Island St at 17th St,5543,Subscriber,1981,Male
January,450,175,49th St at Telegraph Ave,179,Telegraph Ave at 27th St,4807,Subscriber,,
January,418,175,49th St at Telegraph Ave,179,Telegraph Ave at 27th St,4682,Subscriber,1988,Male
January,1131,284,Yerba Buena Center for the Arts (Howard St at 3rd St),361,Mendell St at Fairfax Ave,5168,Subscriber,1989,Male
January,3494,23,The Embarcadero at Steuart St,6,The Embarcadero at Sansome St,1518,Customer,2000,Male
January,3398,23,The Embarcadero at Steuart St,6,The Embarcadero at Sansome St,3302,Customer,,
January,852,373,Potrero del Sol Park (25th St at Utah St),137,Jersey St at Castro St,6147,Subscriber,1998,Male
January,201,140,Cesar Chavez St at Dolores St,137,Jersey St at Castro St,5182,Subscriber,,
January,916,4,Cyril Magnin St at Ellis St,11,Davis St at Jackson St,4810,Subscriber,1980,Male
January,1150,30,San Francisco Caltrain (Townsend St at 4th St),127,Valencia St at 21st St,5422,Subscriber,1989,Male
January,297,148,Horton St at 40th St,156,Stanford Ave at Hollis St,4544,Subscriber,1993,Female
January,219,121,Mission Playground,134,Valencia St at 24th St,5298,Subscriber,1987,Male
January,1244,323,Broadway at Kearny,77,11th St at Natoma St,5193,Subscriber,1988,Male
January,599,14,Clay St at Battery St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),5356,Subscriber,1997,Male
January,413,50,2nd St at Townsend St,21,Montgomery St BART Station (Market St at 2nd St),4814,Subscriber,1971,Male
January,452,16,Steuart St at Market St,50,2nd St at Townsend St,5114,Subscriber,1993,Female
January,364,7,Frank H Ogawa Plaza,230,14th St at Mandela Pkwy,5501,Customer,,
January,153,336,Potrero Ave and Mariposa St,89,Division St at Potrero Ave,4715,Subscriber,1987,Male
January,952,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),5294,Customer,1988,Male
January,488,81,Berry St at 4th St,321,5th St at Folsom,5354,Subscriber,2000,Male
January,320,286,San Carlos St at 11th St,311,Paseo De San Antonio at 2nd St,3777,Subscriber,1995,Male
January,411,125,20th St at Bryant St,107,17th St at Dolores St,4381,Subscriber,1994,Male
January,1261,200,2nd Ave at E 18th St,220,San Pablo Ave at MLK Jr Way,4917,Subscriber,1984,Female
January,397,27,Beale St at Harrison St,15,San Francisco Ferry Building (Harry Bridges Plaza),184,Customer,,
January,551,27,Beale St at Harrison St,15,San Francisco Ferry Building (Harry Bridges Plaza),2489,Subscriber,1990,Male
January,1087,324,Union Square (Powell St at Post St),115,Jackson Playground,4602,Subscriber,1985,Male
January,350,66,3rd St at Townsend St,90,Townsend St at 7th St,492,Subscriber,1986,Male
January,512,373,Potrero del Sol Park (25th St at Utah St),140,Cesar Chavez St at Dolores St,4746,Subscriber,,
January,874,50,2nd St at Townsend St,10,Washington St at Kearny St,5166,Subscriber,1996,Male
January,269,163,Lake Merritt BART Station,338,13th St at Franklin St,5111,Subscriber,1989,Male
January,412,215,34th St at Telegraph Ave,183,Telegraph Ave at 19th St,4882,Subscriber,1992,Female
January,218,238,MLK Jr Way at University Ave,245,Downtown Berkeley BART,5186,Subscriber,1997,Male
January,561,166,College Ave at Alcatraz Ave,188,Dover St at 57th St,4552,Subscriber,1987,Male
January,7114,245,Downtown Berkeley BART,171,Rockridge BART Station,4526,Subscriber,1975,Male
January,254,163,Lake Merritt BART Station,200,2nd Ave at E 18th St,4876,Subscriber,1974,Female
January,479,338,13th St at Franklin St,200,2nd Ave at E 18th St,4727,Subscriber,1973,Male
January,2939,73,Pierce St at Haight St,58,Market St at 10th St,5310,Subscriber,1988,Male
January,504,66,3rd St at Townsend St,64,5th St at Brannan St,5332,Subscriber,1985,Male
January,599,58,Market St at 10th St,105,16th St at Prosper St,5305,Subscriber,1988,Male
January,5515,58,Market St at 10th St,58,Market St at 10th St,5564,Customer,1994,Male
January,431,247,Fulton St at Bancroft Way,268,Ellsworth St at Russell St,3754,Subscriber,1992,Female
January,1574,349,Howard St at Mary St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),1406,Customer,,
January,1147,100,Bryant St at 15th St,100,Bryant St at 15th St,2548,Customer,1979,Male
January,621,86,Market St at Dolores St,134,Valencia St at 24th St,5441,Subscriber,1988,Female
January,1166,15,San Francisco Ferry Building (Harry Bridges Plaza),15,San Francisco Ferry Building (Harry Bridges Plaza),4656,Subscriber,1993,Male
January,2680,121,Mission Playground,10,Washington St at Kearny St,4953,Customer,1992,Male
January,13027,13,Commercial St at Montgomery St,10,Washington St at Kearny St,5257,Customer,1989,Male
January,7768,10,Washington St at Kearny St,9,Broadway at Battery St,5133,Customer,1964,Male
January,421,92,Mission Bay Kids Park,126,Esprit Park,1969,Subscriber,1986,Male
January,416,92,Mission Bay Kids Park,126,Esprit Park,4911,Subscriber,1987,Female
January,175,182,19th Street BART Station,179,Telegraph Ave at 27th St,4906,Subscriber,1992,Male
January,5654,121,Mission Playground,141,Valencia St at Cesar Chavez St,5366,Customer,1993,Male
January,344,280,San Fernando St at 7th St,296,5th St at Virginia St,3842,Subscriber,1993,Male
January,5634,121,Mission Playground,141,Valencia St at Cesar Chavez St,4951,Customer,1993,Male
January,1031,364,China Basin St at 3rd St,323,Broadway at Kearny,5546,Subscriber,1988,Male
January,5642,121,Mission Playground,141,Valencia St at Cesar Chavez St,4653,Customer,1993,Male
January,5640,121,Mission Playground,141,Valencia St at Cesar Chavez St,4811,Customer,1993,Male
January,199,182,19th Street BART Station,180,Telegraph Ave at 23rd St,4754,Subscriber,1991,Male
January,593,211,Broadway at 40th St,193,Grand Ave at Santa Clara Ave,4520,Subscriber,1980,Male
January,228,258,University Ave at Oxford St,255,Virginia St at Shattuck Ave,5513,Subscriber,1985,Male
January,1540,213,32nd St at Adeline St,245,Downtown Berkeley BART,3256,Subscriber,1988,Male
January,592,91,Berry St at King St,355,23rd St at Tennessee St,5132,Subscriber,1995,Male
January,192,321,5th St at Folsom,3,Powell St BART Station (Market St at 4th St),4923,Subscriber,1990,Male
January,597,91,Berry St at King St,355,23rd St at Tennessee St,5489,Subscriber,1975,Male
January,3796,5,Powell St BART Station (Market St at 5th St),380,Masonic Ave at Turk St,5011,Subscriber,1993,Female
January,1742,368,Myrtle St at Polk St,138,Jersey St at Church St,5537,Subscriber,1989,Male
January,180,58,Market St at 10th St,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),4400,Customer,1991,Female
January,648,17,Embarcadero BART Station (Beale St at Market St),6,The Embarcadero at Sansome St,1366,Customer,,
January,253,321,5th St at Folsom,61,Howard St at 8th St,5411,Subscriber,1988,Male
January,624,17,Embarcadero BART Station (Beale St at Market St),6,The Embarcadero at Sansome St,341,Customer,,
January,602,41,Golden Gate Ave at Polk St,52,McAllister St at Baker St,5333,Subscriber,1988,Female
January,127,230,14th St at Mandela Pkwy,160,West Oakland BART Station,5072,Subscriber,1994,Female
January,1158,58,Market St at 10th St,11,Davis St at Jackson St,5465,Subscriber,1994,Male
January,254,6,The Embarcadero at Sansome St,16,Steuart St at Market St,5235,Subscriber,1990,Other
January,473,129,Harrison St at 20th St,223,16th St Mission BART Station 2,4793,Subscriber,1994,Male
January,217,223,16th St Mission BART Station 2,356,Valencia St at Clinton Park,5570,Subscriber,1989,Male
January,693,356,Valencia St at Clinton Park,139,Garfield Square (25th St at Harrison St),4966,Subscriber,1982,Male
January,1387,373,Potrero del Sol Park (25th St at Utah St),43,San Francisco Public Library (Grove St at Hyde St),5543,Subscriber,1996,Male
January,189,147,29th St at Tiffany Ave,134,Valencia St at 24th St,5436,Subscriber,1994,Male
January,73,14,Clay St at Battery St,14,Clay St at Battery St,4320,Subscriber,1997,Male
January,960,351,10th St at University Ave,252,Channing Way at Shattuck Ave,5256,Customer,1995,Male
January,841,351,10th St at University Ave,252,Channing Way at Shattuck Ave,5430,Subscriber,1996,Male
January,1616,137,Jersey St at Castro St,50,2nd St at Townsend St,4814,Subscriber,1989,Male
January,188,105,16th St at Prosper St,85,Church St at Duboce Ave,5538,Subscriber,1984,Other
January,198,275,Julian St at 6th St,292,Empire St at 1st St,3906,Subscriber,1993,Male
January,1353,3,Powell St BART Station (Market St at 4th St),95,Sanchez St at 15th St,1842,Subscriber,1986,Male
January,955,178,Broadway at 30th St,189,Genoa St at 55th St,4666,Subscriber,1979,Male
January,2351,239,Bancroft Way at Telegraph Ave,267,Derby St at College Ave,4630,Subscriber,1983,Male
January,266,17,Embarcadero BART Station (Beale St at Market St),26,1st St at Folsom St,4711,Subscriber,1984,Female
January,532,311,Paseo De San Antonio at 2nd St,296,5th St at Virginia St,3948,Subscriber,1993,Female
January,256,122,19th St at Mission St,134,Valencia St at 24th St,5296,Subscriber,1988,Male
January,588,146,30th St at San Jose Ave,142,Guerrero Park,4570,Subscriber,1972,Male
January,340,197,El Embarcadero at Grand Ave,200,2nd Ave at E 18th St,18,Subscriber,1985,Male
January,194,10,Washington St at Kearny St,11,Davis St at Jackson St,5485,Subscriber,1995,Female
January,741,160,West Oakland BART Station,180,Telegraph Ave at 23rd St,2223,Subscriber,1984,Other
January,632,25,Howard St at 2nd St,90,Townsend St at 7th St,1899,Subscriber,1993,Male
January,217,252,Channing Way at Shattuck Ave,245,Downtown Berkeley BART,258,Subscriber,1997,Male
January,7613,34,Father Alfred E Boeddeker Park,99,Folsom St at 15th St,4962,Subscriber,1985,Male
January,1004,86,Market St at Dolores St,145,29th St at Church St,4603,Subscriber,1967,Male
January,880,60,8th St at Ringold St,107,17th St at Dolores St,5574,Subscriber,1983,Male
January,866,60,8th St at Ringold St,107,17th St at Dolores St,5084,Subscriber,1985,Female
January,643,61,Howard St at 8th St,368,Myrtle St at Polk St,5373,Subscriber,1957,Male
January,477,211,Broadway at 40th St,193,Grand Ave at Santa Clara Ave,4477,Subscriber,1984,Male
January,2289,355,23rd St at Tennessee St,137,Jersey St at Castro St,5217,Subscriber,1992,Male
January,788,193,Grand Ave at Santa Clara Ave,7,Frank H Ogawa Plaza,5501,Subscriber,1995,Female
January,666,33,Golden Gate Ave at Hyde St,104,4th St at 16th St,4808,Subscriber,1991,Male
January,166,47,4th St at Harrison St,321,5th St at Folsom,3434,Subscriber,1988,Male
January,858,15,San Francisco Ferry Building (Harry Bridges Plaza),58,Market St at 10th St,4400,Subscriber,1973,Male
January,789,60,8th St at Ringold St,130,22nd St Caltrain Station,5240,Subscriber,1990,Female
January,1209,285,Webster St at O'Farrell St,370,Jones St at Post St,4742,Subscriber,,
January,376,182,19th Street BART Station,197,El Embarcadero at Grand Ave,4510,Subscriber,1985,Female
January,355,182,19th Street BART Station,197,El Embarcadero at Grand Ave,4667,Subscriber,1987,Male
January,825,317,San Salvador St at 9th St,286,San Carlos St at 11th St,3116,Subscriber,1994,Male
January,1304,129,Harrison St at 20th St,10,Washington St at Kearny St,4572,Subscriber,1988,Male
January,458,136,23rd St at San Bruno Ave,109,17th St at Valencia St,4846,Subscriber,1986,Male
January,361,233,4th Ave at E 12th St (Temporary Location),372,Madison St at 17th St,4781,Subscriber,1991,Female
January,734,179,Telegraph Ave at 27th St,273,Fulton St at Ashby Ave,5096,Subscriber,1993,Male
January,261,244,Shattuck Ave at Hearst Ave,256,Hearst Ave at Euclid Ave,5116,Customer,1999,Male
January,277,285,Webster St at O'Farrell St,383,Golden Gate Ave at Franklin St,5162,Subscriber,1999,Male
January,98,158,Shattuck Ave at Telegraph Ave,209,45th St at MLK Jr Way,4542,Subscriber,1990,Female
January,2172,299,Bestor Art Park,291,Autumn Parkway at Coleman Ave,4056,Subscriber,1957,Male
January,540,3,Powell St BART Station (Market St at 4th St),26,1st St at Folsom St,3571,Subscriber,1987,Female
January,487,24,Spear St at Folsom St,30,San Francisco Caltrain (Townsend St at 4th St),439,Subscriber,1988,Male
January,792,5,Powell St BART Station (Market St at 5th St),365,Turk St at Fillmore St,5047,Subscriber,1986,Female
January,731,26,1st St at Folsom St,66,3rd St at Townsend St,5332,Subscriber,1985,Male
January,158,47,4th St at Harrison St,30,San Francisco Caltrain (Townsend St at 4th St),5422,Subscriber,1975,Male
January,4014,154,Doyle St at 59th St,148,Horton St at 40th St,4573,Subscriber,1993,Female
January,4017,154,Doyle St at 59th St,148,Horton St at 40th St,5194,Subscriber,1998,Female
January,814,349,Howard St at Mary St,92,Mission Bay Kids Park,1502,Subscriber,1988,Male
January,1429,323,Broadway at Kearny,31,Raymond Kimbell Playground,4761,Subscriber,1989,Male
January,848,42,San Francisco City Hall (Polk St at Grove St),355,23rd St at Tennessee St,4601,Subscriber,1994,Female
January,102,116,Mississippi St at 17th St,115,Jackson Playground,2516,Subscriber,1978,Male
January,690,43,San Francisco Public Library (Grove St at Hyde St),11,Davis St at Jackson St,4748,Subscriber,1994,Male
January,422,49,S Park St at 3rd St,91,Berry St at King St,3084,Subscriber,1995,Male
January,422,49,S Park St at 3rd St,91,Berry St at King St,1902,Subscriber,1975,Male
January,812,16,Steuart St at Market St,364,China Basin St at 3rd St,4435,Subscriber,1989,Male
January,925,74,Laguna St at Hayes St,139,Garfield Square (25th St at Harrison St),4725,Subscriber,1987,Male
January,436,5,Powell St BART Station (Market St at 5th St),41,Golden Gate Ave at Polk St,3676,Subscriber,1988,Female
January,469,60,8th St at Ringold St,3,Powell St BART Station (Market St at 4th St),4600,Subscriber,1994,Male
January,241,100,Bryant St at 15th St,345,Hubbell St at 16th St,2474,Subscriber,1995,Male
January,930,148,Horton St at 40th St,265,Ninth St at Parker St,2051,Subscriber,1986,Male
January,324,239,Bancroft Way at Telegraph Ave,248,Telegraph Ave at Ashby Ave,4559,Subscriber,1996,Male
January,1169,50,2nd St at Townsend St,53,Grove St at Divisadero,4837,Subscriber,1990,Male
January,305,127,Valencia St at 21st St,119,18th St at Noe St,4927,Subscriber,1982,Male
January,1508,371,Lombard St at Columbus Ave,324,Union Square (Powell St at Post St),783,Customer,,
January,1755,90,Townsend St at 7th St,90,Townsend St at 7th St,3642,Subscriber,1983,Male
January,2402,155,Emeryville Public Market,244,Shattuck Ave at Hearst Ave,5116,Customer,1997,Female
January,1603,134,Valencia St at 24th St,112,Harrison St at 17th St,4838,Customer,1995,Male
January,897,102,Irwin St at 8th St,368,Myrtle St at Polk St,4329,Subscriber,1983,Male
January,1061,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,110,Customer,1990,Male
January,1594,134,Valencia St at 24th St,112,Harrison St at 17th St,5222,Customer,1995,Male
January,1600,134,Valencia St at 24th St,112,Harrison St at 17th St,5290,Customer,1995,Male
January,2163,17,Embarcadero BART Station (Beale St at Market St),50,2nd St at Townsend St,5535,Subscriber,1996,Male
January,1602,134,Valencia St at 24th St,112,Harrison St at 17th St,4943,Customer,1995,Male
January,1216,134,Valencia St at 24th St,112,Harrison St at 17th St,3371,Customer,1997,Other
January,229,176,MacArthur BART Station,215,34th St at Telegraph Ave,1874,Subscriber,1990,Male
January,1039,63,Bryant St at 6th St,109,17th St at Valencia St,3139,Subscriber,1989,Male
January,1230,134,Valencia St at 24th St,112,Harrison St at 17th St,1615,Customer,1997,Other
January,1480,134,Valencia St at 24th St,112,Harrison St at 17th St,530,Customer,1997,Male
January,570,369,Hyde St at Post St,345,Hubbell St at 16th St,4759,Customer,1987,Male
January,538,245,Downtown Berkeley BART,268,Ellsworth St at Russell St,4844,Subscriber,1958,Male
January,1507,123,Folsom St at 19th St,11,Davis St at Jackson St,5032,Subscriber,1989,Male
January,442,141,Valencia St at Cesar Chavez St,129,Harrison St at 20th St,4960,Subscriber,1988,Female
January,400,205,Miles Ave at Cavour St,205,Miles Ave at Cavour St,4497,Subscriber,1994,Male
January,259,33,Golden Gate Ave at Hyde St,61,Howard St at 8th St,4806,Subscriber,1978,Male
January,1078,15,San Francisco Ferry Building (Harry Bridges Plaza),47,4th St at Harrison St,1274,Subscriber,1989,Female
January,12426,195,Bay Pl at Vernon St,196,Grand Ave at Perkins St,4887,Subscriber,1990,Male
January,299,248,Telegraph Ave at Ashby Ave,242,Milvia St at Derby St,3697,Subscriber,1984,Male
January,77,61,Howard St at 8th St,60,8th St at Ringold St,4802,Subscriber,1993,Male
January,5852,180,Telegraph Ave at 23rd St,196,Grand Ave at Perkins St,5450,Subscriber,1989,Male
January,654,263,Channing Way at San Pablo Ave,351,10th St at University Ave,5430,Subscriber,1996,Male
January,801,30,San Francisco Caltrain (Townsend St at 4th St),355,23rd St at Tennessee St,3255,Subscriber,1991,Male
January,328,116,Mississippi St at 17th St,364,China Basin St at 3rd St,1920,Subscriber,1988,Male
January,545,313,Almaden Blvd at San Fernando St,286,San Carlos St at 11th St,2530,Subscriber,1978,Male
January,1003,33,Golden Gate Ave at Hyde St,93,4th St at Mission Bay Blvd S,5028,Subscriber,1980,Male
January,207,182,19th Street BART Station,196,Grand Ave at Perkins St,4596,Subscriber,1987,Male
January,478,124,19th St at Florida St,107,17th St at Dolores St,5355,Subscriber,1980,Male
January,473,124,19th St at Florida St,107,17th St at Dolores St,5216,Subscriber,1984,Male
January,215,338,13th St at Franklin St,232,MLK Jr Way at 14th St,5078,Subscriber,1987,Male
January,211,338,13th St at Franklin St,232,MLK Jr Way at 14th St,4845,Subscriber,1988,Male
January,515,178,Broadway at 30th St,195,Bay Pl at Vernon St,5076,Subscriber,1971,Female
January,352,163,Lake Merritt BART Station,221,6th Ave at E 12th St (Temporary Location),4880,Subscriber,1980,Other
January,560,343,Bryant St at 2nd St,5,Powell St BART Station (Market St at 5th St),3676,Subscriber,1990,Male
January,874,3,Powell St BART Station (Market St at 4th St),75,Market St at Franklin St,1957,Subscriber,,
January,380,368,Myrtle St at Polk St,285,Webster St at O'Farrell St,5162,Subscriber,1999,Male
January,389,201,10th St at Fallon St,200,2nd Ave at E 18th St,5503,Customer,1998,Female
January,201,7,Frank H Ogawa Plaza,372,Madison St at 17th St,5095,Subscriber,1990,Male
January,619,41,Golden Gate Ave at Polk St,323,Broadway at Kearny,5417,Subscriber,1976,Male
January,172,234,Farnam St at Fruitvale Ave,227,Foothill Blvd at Fruitvale Ave,886,Subscriber,1985,Male
January,549,76,McCoppin St at Valencia St,60,8th St at Ringold St,5574,Subscriber,1994,Male
January,552,76,McCoppin St at Valencia St,60,8th St at Ringold St,5204,Subscriber,1992,Male
January,458,59,S Van Ness Ave at Market St,73,Pierce St at Haight St,4938,Subscriber,1982,Male
January,1541,6,The Embarcadero at Sansome St,109,17th St at Valencia St,4655,Subscriber,1988,Male
January,391,110,17th & Folsom Street Park (17th St at Folsom St),58,Market St at 10th St,5465,Subscriber,,
January,552,99,Folsom St at 15th St,85,Church St at Duboce Ave,4706,Subscriber,1996,Male
January,1013,252,Channing Way at Shattuck Ave,189,Genoa St at 55th St,4531,Customer,1988,Female
January,994,252,Channing Way at Shattuck Ave,189,Genoa St at 55th St,302,Subscriber,1989,Male
January,2736,121,Mission Playground,113,Franklin Square,4407,Subscriber,1992,Male
January,192,5,Powell St BART Station (Market St at 5th St),19,Post St at Kearny St,5313,Subscriber,1990,Male
January,313,141,Valencia St at Cesar Chavez St,131,22nd St at Dolores St,4995,Subscriber,1984,Male
January,304,16,Steuart St at Market St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),5168,Subscriber,1993,Male
January,1174,30,San Francisco Caltrain (Townsend St at 4th St),55,Webster St at Grove St,3117,Subscriber,1981,Female
January,962,25,Howard St at 2nd St,15,San Francisco Ferry Building (Harry Bridges Plaza),1844,Subscriber,1993,Male
